nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/IdentificacaoComissao/SiglaCasaComissao;Sigla da casa legislativa onde se encontra a comissão. Ex.: SF, CN.;Alfabético;14
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/IdentificacaoComissao/NomeCasaComissao;Nome da casa legislativa onde se encontra a comissão. Ex.: Senado Federal, Congresso Nacional.;Alfabético;15
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/CodigoTipoRelator;Número que identifica um tipo de relator nos sistemas legislativos do Senado.;Numérico;16
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/DescricaoTipoRelator;Descrição do tipo de relator. Ex.: Relator, Relator Ad hoc.;Alfabético;17
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/DataDestituicao;Data de encerramento da relatoria, quando o parlamentar deixou de ser relator da matéria.;Data;19
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/DescricaoMotivoDestituicao;Motivo do encerramento da relatoria. Ex.: Deliberação da matéria, Substituído por "ad hoc".;Alfabético;20
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/UrlGlossario;URL para o glossário contendo termos utilizados no processo legislativo e seus conceitos.;Alfanumérico;1
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/AtualizacoesRecentes/Atualizacao/InformacaoAtualizada;Especifica qual informação da matéria foi atualizada. Ex.: relatoria, texto, publicação oficial.;Alfabético;1
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Relatorias da Matéria Legislativa;Obtém as Relatorias de uma Matéria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/relatorias;Diário;19/05/2021;Materia/AtualizacoesRecentes/Atualizacao/DataUltimaAtualizacao;Data em que a matéria foi atualizada pela última vez, por exemplo se nela foi anexado um novo texto, se foi feito o registro de uma nova ação legislativa, de um novo prazo ou de um novo relator.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Textos das Matérias Legislativas;Obtém a relação dos Textos Integrais das Matérias Legislativas.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/detalhesProcesso;Diário;19/05/2021;Materia/IdentificacaoMateria/CodigoMateria;Número que identifica a matéria nos sistemas legislativos do Senado.;Numérico;1
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Textos das Matérias Legislativas;Obtém a relação dos Textos Integrais das Matérias Legislativas.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/detalhesProcesso;Diário;19/05/2021;Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Textos das Matérias Legislativas;Obtém a relação dos Textos Integrais das Matérias Legislativas.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/detalhesProcesso;Diário;19/05/2021;Materia/IdentificacaoMateria/NomeCasaIdentificacaoMateria;Nome da casa legislativa em que a matéria tramita. Ex.: Senado Federal e Congresso Nacional.;Alfabético;3
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Textos das Matérias Legislativas;Obtém a relação dos Textos Integrais das Matérias Legislativas.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/detalhesProcesso;Diário;19/05/2021;Materia/IdentificacaoMateria/SiglaSubtipoMateria;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas sobre Projetos e Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Textos das Matérias Legislativas;Obtém a relação dos Textos Integrais das Matérias Legislativas.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/detalhesProcesso;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoSubtipoMateria;Nome por extenso do tipo de matéria. Ex.: projeto de lei, projeto de lei complementar, proposta de emenda à constituição e requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;1
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/NumeroMateria;Número que identifica a matéria. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfanumérico;2
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/IdentificacaoProcesso;Indica o número do processo em que estão contidos os documentos da matéria.;Numérico;3
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/DescricaoObjetivoProcesso;Indica em qual fase a matéria com tramitação bicameral se encontra. Ex.: iniciadora, revisora.;Alfabético;4
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/SiglaSubtipoMateria;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/AnoMateria;Ano em que a matéria foi apresentada (a partir de 2019, nas matérias bicamerais é o ano em que a matéria foi apresentada na casa iniciadora) e que a identifica. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Numérico;6
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/DescricaoIdentificacaoMateria;A identificação da matéria, que contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfabético;7
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/CodigoMateria;Número que identifica a matéria nos sistemas legislativos do Senado.;Numérico;8
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/NomeCasaIdentificacaoMateria;Nome da casa legislativa em que a matéria tramita. Ex.: Senado Federal e Congresso Nacional.;Alfabético;9
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/DescricaoSubtipoMateria;Nome por extenso do tipo de matéria. Ex.: projeto de lei, projeto de lei complementar, proposta de emenda à constituição e requerimento.;Alfabético;10
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Assuntos da Matéria Legislativa;Retorna os Tipos de Assuntos de que tratam os Projetos e Matérias. Ex: "Jurídico - Direito penal e processual penal".;https://legis.senado.gov.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/assuntosProcesso;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/IndicadorTramitando;Indica se a matéria está ou não em tramitação no Senado. Ex.: S para sim e N para não.;Alfabético;11
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Matérias Legislativas da Legislatura atual;Retorna as Matérias que tramitam ou tramitaram na Legislatura atual.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/processos;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;1
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Matérias Legislativas da Legislatura atual;Retorna as Matérias que tramitam ou tramitaram na Legislatura atual.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/processos;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/NumeroMateria;Número que identifica a matéria. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfanumérico;2
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Matérias Legislativas da Legislatura atual;Retorna as Matérias que tramitam ou tramitaram na Legislatura atual.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/processos;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/IdentificacaoProcesso;Indica o número do processo em que estão contidos os documentos da matéria.;Numérico;3
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Matérias Legislativas da Legislatura atual;Retorna as Matérias que tramitam ou tramitaram na Legislatura atual.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/processos;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/DescricaoObjetivoProcesso;Indica em qual fase a matéria com tramitação bicameral se encontra. Ex.: iniciadora, revisora.;Alfabético;4
Legislativo;Projetos e Matérias;Pesquisa de Matérias Legislativas;490;SECRETARIA GERAL DA MESA;Matérias Legislativas da Legislatura atual;Retorna as Matérias que tramitam ou tramitaram na Legislatura atual.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/processos;Diário;19/05/2021;Materias/Materia/IdentificacaoMateria/SiglaSubtipoMateria;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Vetos;490;SECRETARIA GERAL DA MESA;Resultado de Votação de Veto por ano;Relação de Vetos do Congresso Nacional por ano do Veto.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/vetosPorAno;Diário;19/05/2021;Vetos/Veto/Materia/Sigla;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Vetos;490;SECRETARIA GERAL DA MESA;Resultado de Votação de Veto por ano;Relação de Vetos do Congresso Nacional por ano do Veto.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/vetosPorAno;Diário;19/05/2021;Vetos/Veto/Materia/EmTramitacao;Indica se a matéria está ou não em tramitação no Senado. Ex.: Sim.;Alfabético;9
